ID,0
0,67.0
1,71.0
2,60.0
3,55.0
4,63.0
5,77.0
6,62.0
7,81.0
8,69.0
9,82.0
10,72.0
11,77.0
12,73.0
13,77.0
14,50.0
15,77.0
16,74.0
17,2.0
18,77.0
19,72.0
20,74.0
21,73.0
22,70.0
23,52.0
24,75.0
25,74.0
26,77.0
27,56.0
28,30.0
29,66.0
30,15.0
31,17.0
32,74.0
33,75.0
34,57.0
35,79.0
36,79.0
37,74.0
38,79.0
39,80.0
40,72.0
41,74.0
42,78.0
43,76.0
44,37.0
45,78.0
46,74.0
47,78.0
48,83.0
49,67.0
50,30.0
51,16.0
52,69.0
53,71.0
54,73.0
55,78.0
56,68.0
57,75.0
58,20.0
59,78.0
60,68.0
61,76.0
62,84.0
63,13.0
64,77.0
65,40.0
66,74.0
67,70.0
68,70.0
69,55.0
70,14.0
71,42.0
72,3.0
73,1.0
74,74.0
75,73.0
76,79.0
77,66.0
78,71.0
79,27.0
80,56.0
81,45.0
82,75.0
83,75.0
84,36.0
85,77.0
86,20.0
87,72.0
88,78.0
89,20.0
90,16.0
91,66.0
92,63.0
93,76.0
94,85.0
95,2.0
96,78.0
97,80.0
98,65.0
99,79.0
100,65.0
101,81.0
102,90.0
103,87.0
104,84.0
105,26.0
106,88.0
107,88.0
108,56.0
109,82.0
110,88.0
111,27.0
112,69.0
113,84.0
114,17.0
115,69.0
116,87.0
117,88.0
118,80.0
119,90.0
120,86.0
121,74.0
122,76.0
123,76.0
124,70.0
125,85.0
126,83.0
127,74.0
128,85.0
129,87.0
130,82.0
131,87.0
132,81.0
133,35.0
134,84.0
135,71.0
136,42.0
137,90.0
138,83.0
139,89.0
140,84.0
141,83.0
142,83.0
143,54.0
144,84.0
145,84.0
146,90.0
147,83.0
148,90.0
149,90.0
150,70.0
151,89.0
152,59.0
153,44.0
154,51.0
155,89.0
156,88.0
157,64.0
158,64.0
159,91.0
160,63.0
161,88.0
162,90.0
163,92.0
164,84.0
165,88.0
166,86.0
167,78.0
168,49.0
169,50.0
170,83.0
171,74.0
172,72.0
173,39.0
174,59.0
175,71.0
176,81.0
177,91.0
178,67.0
179,88.0
180,86.0
181,90.0
182,29.0
183,79.0
184,86.0
185,84.0
186,80.0
187,72.0
188,74.0
189,72.0
190,76.0
191,87.0
192,89.0
193,79.0
194,63.0
195,77.0
196,81.0
197,87.0
198,89.0
199,88.0
200,91.0
201,88.0
202,92.0
203,91.0
204,82.0
205,90.0
206,94.0
207,76.0
208,88.0
209,89.0
210,89.0
211,92.0
212,58.0
213,95.0
214,95.0
