ID,0
0,78.0
1,77.0
2,82.0
3,97.0
4,44.0
5,83.0
6,87.0
7,84.0
8,72.0
9,84.0
10,72.0
11,85.0
12,73.0
13,95.0
14,4.0
15,95.0
16,54.0
17,5.0
18,100.0
19,95.0
20,74.0
21,92.0
22,78.0
23,52.0
24,95.0
25,84.0
26,97.0
27,98.0
28,19.0
29,95.0
30,24.0
31,24.0
32,84.0
33,83.0
34,79.0
35,97.0
36,84.0
37,72.0
38,98.0
39,98.0
40,94.0
41,93.0
42,94.0
43,98.0
44,37.0
45,75.0
46,95.0
47,88.0
48,100.0
49,72.0
50,36.0
51,24.0
52,87.0
53,88.0
54,73.0
55,84.0
56,82.0
57,72.0
58,51.0
59,84.0
60,94.0
61,98.0
62,88.0
63,12.0
64,85.0
65,93.0
66,95.0
67,79.0
68,78.0
69,45.0
70,37.0
71,76.0
72,19.0
73,3.0
74,96.0
75,78.0
76,95.0
77,78.0
78,52.0
79,45.0
80,58.0
81,55.0
82,81.0
83,92.0
84,49.0
85,95.0
86,19.0
87,58.0
88,95.0
89,11.0
90,10.0
91,70.0
92,79.0
93,85.0
94,85.0
95,100.0
96,88.0
97,88.0
98,90.0
99,95.0
100,63.0
101,83.0
102,95.0
103,94.0
104,87.0
105,5.0
106,92.0
107,95.0
108,60.0
109,86.0
110,94.0
111,31.0
112,75.0
113,80.0
114,20.0
115,67.0
116,92.0
117,95.0
118,80.0
119,92.0
120,94.0
121,92.0
122,85.0
123,80.0
124,70.0
125,88.0
126,87.0
127,82.0
128,90.0
129,95.0
130,81.0
131,88.0
132,74.0
133,64.0
134,87.0
135,71.0
136,67.0
137,92.0
138,89.0
139,95.0
140,88.0
141,81.0
142,82.0
143,66.0
144,86.0
145,89.0
146,92.0
147,91.0
148,93.0
149,97.0
150,84.0
151,86.0
152,57.0
153,18.0
154,58.0
155,87.0
156,87.0
157,86.0
158,92.0
159,95.0
160,70.0
161,92.0
162,95.0
163,93.0
164,86.0
165,95.0
166,95.0
167,88.0
168,76.0
169,66.0
170,88.0
171,92.0
172,79.0
173,18.0
174,56.0
175,85.0
176,91.0
177,87.0
178,72.0
179,90.0
180,97.0
181,95.0
182,52.0
183,85.0
184,89.0
185,92.0
186,82.0
187,87.0
188,87.0
189,83.0
190,81.0
191,86.0
192,95.0
193,83.0
194,69.0
195,81.0
196,79.0
197,91.0
198,93.0
199,88.0
200,94.0
201,94.0
202,90.0
203,94.0
204,91.0
205,95.0
206,93.0
207,91.0
208,92.0
209,94.0
210,93.0
211,94.0
212,76.0
213,94.0
214,93.0
215,89.0
216,93.0
217,84.0
218,28.0
219,94.0
220,94.0
221,92.0
222,94.0
223,78.0
224,80.0
225,72.0
226,91.0
227,92.0
228,91.0
229,92.0
230,91.0
231,90.0
232,95.0
233,65.0
234,77.0
235,94.0
236,92.0
237,74.0
238,80.0
239,95.0
240,87.0
241,90.0
242,94.0
243,95.0
244,97.0
245,92.0
246,90.0
247,90.0
248,94.0
249,26.0
250,90.0
251,92.0
252,94.0
253,1.0
254,93.0
255,94.0
256,92.0
257,92.0
258,94.0
259,74.0
260,92.0
261,40.0
262,30.0
263,93.0
264,86.0
265,92.0
266,94.0
267,94.0
268,94.0
269,82.0
270,71.0
271,94.0
272,95.0
273,92.0
274,29.0
275,95.0
276,88.0
277,92.0
278,94.0
279,94.0
280,91.0
281,94.0
282,5.0
283,91.0
284,91.0
285,91.0
286,94.0
287,92.0
288,93.0
289,91.0
290,32.0
