ID,0
0,87.0
1,93.0
2,86.0
3,91.0
4,28.0
5,92.0
6,90.0
7,89.0
8,89.0
9,89.0
10,76.0
11,91.0
12,92.0
13,84.0
14,85.0
15,68.0
16,82.0
17,92.0
18,91.0
19,93.0
20,90.0
21,92.0
22,92.0
23,89.0
24,86.0
25,93.0
26,87.0
27,90.0
28,89.0
29,93.0
30,19.0
31,15.0
32,93.0
33,10.0
34,72.0
35,93.0
36,74.0
37,72.0
38,88.0
39,90.0
40,92.0
41,92.0
42,91.0
43,91.0
44,77.0
45,89.0
46,90.0
47,81.0
48,79.0
49,67.0
50,81.0
51,86.0
52,78.0
53,85.0
54,87.0
55,90.0
56,93.0
57,90.0
58,76.0
59,93.0
60,91.0
61,78.0
62,93.0
63,1.0
64,93.0
65,59.0
66,92.0
67,93.0
68,92.0
69,92.0
70,91.0
71,90.0
72,91.0
73,6.0
74,61.0
75,94.0
76,87.0
77,92.0
78,33.0
79,2.0
80,76.0
81,85.0
82,93.0
83,91.0
84,93.0
85,77.0
86,80.0
87,29.0
88,14.0
89,56.0
90,42.0
91,87.0
92,90.0
93,87.0
94,65.0
95,93.0
96,94.0
97,93.0
98,86.0
99,92.0
100,19.0
101,25.0
102,69.0
103,74.0
104,28.0
105,25.0
106,35.0
107,31.0
108,47.0
109,36.0
110,48.0
111,62.0
112,77.0
113,14.0
114,59.0
115,22.0
116,52.0
117,49.0
118,46.0
119,21.0
120,81.0
121,32.0
122,33.0
123,83.0
124,18.0
125,16.0
126,58.0
127,60.0
128,24.0
129,33.0
130,49.0
131,30.0
132,83.0
133,78.0
134,80.0
135,61.0
136,78.0
137,48.0
138,45.0
139,50.0
140,18.0
141,66.0
142,82.0
143,39.0
144,1.0
145,54.0
146,83.0
147,66.0
148,76.0
149,89.0
150,81.0
151,54.0
152,56.0
153,29.0
154,39.0
155,62.0
156,36.0
157,34.0
158,42.0
159,81.0
160,16.0
161,60.0
162,76.0
163,27.0
164,71.0
165,84.0
166,67.0
167,53.0
168,39.0
169,44.0
170,9.0
171,80.0
172,2.0
173,68.0
174,54.0
175,23.0
176,30.0
177,45.0
178,75.0
179,67.0
180,72.0
181,73.0
182,54.0
183,81.0
184,31.0
185,47.0
186,49.0
187,80.0
188,71.0
189,45.0
190,59.0
191,54.0
192,25.0
193,10.0
194,72.0
195,58.0
196,25.0
197,79.0
198,58.0
199,85.0
200,77.0
201,80.0
202,82.0
203,84.0
204,87.0
205,83.0
206,81.0
207,80.0
208,72.0
209,67.0
210,82.0
211,87.0
212,81.0
213,72.0
214,86.0
215,83.0
216,74.0
217,83.0
218,65.0
219,77.0
220,78.0
221,83.0
222,83.0
223,75.0
224,82.0
225,80.0
226,82.0
227,84.0
228,86.0
229,87.0
230,86.0
231,80.0
232,82.0
233,86.0
234,4.0
235,78.0
236,59.0
237,86.0
238,84.0
239,83.0
240,78.0
241,84.0
242,81.0
243,84.0
244,77.0
245,15.0
246,77.0
247,53.0
248,82.0
249,3.0
250,88.0
251,78.0
252,84.0
253,82.0
254,76.0
255,78.0
256,64.0
257,85.0
258,77.0
259,58.0
260,68.0
261,84.0
262,84.0
263,83.0
264,75.0
265,55.0
266,87.0
267,62.0
268,43.0
269,81.0
270,84.0
271,64.0
272,85.0
273,53.0
274,71.0
275,86.0
276,80.0
277,79.0
278,84.0
279,80.0
280,85.0
281,86.0
282,76.0
283,53.0
284,77.0
285,79.0
286,81.0
287,85.0
288,77.0
289,85.0
290,83.0
291,76.0
292,70.0
293,87.0
294,81.0
295,76.0
296,1.0
297,24.0
298,84.0
299,81.0
300,97.0
301,94.0
302,96.0
303,97.0
304,98.0
305,97.0
306,97.0
307,96.0
308,96.0
309,91.0
310,97.0
311,97.0
312,93.0
313,97.0
314,93.0
315,97.0
316,96.0
317,96.0
318,97.0
319,93.0
320,97.0
321,91.0
322,97.0
323,95.0
324,97.0
325,95.0
326,96.0
327,97.0
328,96.0
329,86.0
330,97.0
331,97.0
332,97.0
333,94.0
334,96.0
335,98.0
336,93.0
337,58.0
338,97.0
339,96.0
340,96.0
341,98.0
342,93.0
343,98.0
344,97.0
345,83.0
346,97.0
347,98.0
348,94.0
349,96.0
350,96.0
351,88.0
352,97.0
353,80.0
354,96.0
355,96.0
356,92.0
357,97.0
358,93.0
359,97.0
360,98.0
361,97.0
362,95.0
363,87.0
364,96.0
365,91.0
366,97.0
367,98.0
368,98.0
369,96.0
370,97.0
371,93.0
372,99.0
373,89.0
374,93.0
375,93.0
376,96.0
377,97.0
378,96.0
379,87.0
380,98.0
381,97.0
382,97.0
383,87.0
384,98.0
385,96.0
386,92.0
387,91.0
388,95.0
389,94.0
390,94.0
391,93.0
392,96.0
393,98.0
394,97.0
395,93.0
396,97.0
397,96.0
398,93.0
399,97.0
400,100.0
401,100.0
402,100.0
403,100.0
404,100.0
405,100.0
406,100.0
407,100.0
408,100.0
409,100.0
410,100.0
411,100.0
412,100.0
413,100.0
414,100.0
415,100.0
416,100.0
417,100.0
418,100.0
419,100.0
420,100.0
421,100.0
422,100.0
423,100.0
424,100.0
425,100.0
426,100.0
427,100.0
428,100.0
429,100.0
430,100.0
431,100.0
432,100.0
433,100.0
434,100.0
435,100.0
436,100.0
437,99.0
438,100.0
439,100.0
440,100.0
441,100.0
442,100.0
443,100.0
444,100.0
445,100.0
446,100.0
447,100.0
448,100.0
449,100.0
450,100.0
451,100.0
452,100.0
453,100.0
454,100.0
455,100.0
456,99.0
457,100.0
458,100.0
459,100.0
460,100.0
461,100.0
462,100.0
463,100.0
464,100.0
465,100.0
466,100.0
467,100.0
468,100.0
469,100.0
470,100.0
471,100.0
472,100.0
473,99.0
474,100.0
475,100.0
476,100.0
477,100.0
478,100.0
479,100.0
480,100.0
481,100.0
482,100.0
483,100.0
484,100.0
485,100.0
486,100.0
487,100.0
488,97.0
489,100.0
490,100.0
491,100.0
492,100.0
493,100.0
494,100.0
495,100.0
496,100.0
497,100.0
498,100.0
499,100.0
500,93.0
501,95.0
502,92.0
503,90.0
504,71.0
505,81.0
506,85.0
507,95.0
508,97.0
509,89.0
510,81.0
511,74.0
512,72.0
513,75.0
514,93.0
515,8.0
516,95.0
517,75.0
518,66.0
519,52.0
520,94.0
521,83.0
522,96.0
523,95.0
524,83.0
525,77.0
526,95.0
527,75.0
528,93.0
529,90.0
530,89.0
531,52.0
532,87.0
533,9.0
534,92.0
535,78.0
536,96.0
537,80.0
538,80.0
539,82.0
540,70.0
541,37.0
542,75.0
543,79.0
544,96.0
545,55.0
546,71.0
547,90.0
548,86.0
549,61.0
550,87.0
551,88.0
552,76.0
553,89.0
554,89.0
555,80.0
