ID,0
0,59.0
1,27.0
2,25.0
3,35.0
4,14.0
5,24.0
6,35.0
7,59.0
8,54.0
9,46.0
10,54.0
11,44.0
12,64.0
13,48.0
14,7.0
15,47.0
16,25.0
17,31.0
18,51.0
19,5.0
20,35.0
21,43.0
22,45.0
23,38.0
24,50.0
25,29.0
26,45.0
27,40.0
28,2.0
29,42.0
30,13.0
31,22.0
32,57.0
33,8.0
34,15.0
35,37.0
36,44.0
37,69.0
38,47.0
39,52.0
40,63.0
41,62.0
42,48.0
43,29.0
44,7.0
45,20.0
46,26.0
47,59.0
48,43.0
49,9.0
50,45.0
51,18.0
52,44.0
53,36.0
54,59.0
55,63.0
56,31.0
57,63.0
58,55.0
59,70.0
60,51.0
61,47.0
62,65.0
63,8.0
64,32.0
65,12.0
66,32.0
67,56.0
68,50.0
69,21.0
70,4.0
71,9.0
72,46.0
73,5.0
74,15.0
75,34.0
76,48.0
77,36.0
78,37.0
79,2.0
80,44.0
81,63.0
82,43.0
83,56.0
84,38.0
85,38.0
86,4.0
87,53.0
88,13.0
89,16.0
90,12.0
91,39.0
92,29.0
93,22.0
94,31.0
95,12.0
96,39.0
97,36.0
98,34.0
99,31.0
100,7.0
101,47.0
102,57.0
103,44.0
104,43.0
105,5.0
106,54.0
107,31.0
108,12.0
109,36.0
110,41.0
111,21.0
112,17.0
113,50.0
114,32.0
115,35.0
116,39.0
117,52.0
118,27.0
119,55.0
120,51.0
121,28.0
122,44.0
123,32.0
124,38.0
125,30.0
126,45.0
127,23.0
128,33.0
129,40.0
130,50.0
131,45.0
132,29.0
133,38.0
134,28.0
135,44.0
136,45.0
137,54.0
138,55.0
139,55.0
140,35.0
141,38.0
142,42.0
143,37.0
144,27.0
145,44.0
146,51.0
147,31.0
148,50.0
149,51.0
150,45.0
151,35.0
152,31.0
153,27.0
154,48.0
155,46.0
156,45.0
157,47.0
158,48.0
159,54.0
160,25.0
161,44.0
162,48.0
163,50.0
164,41.0
165,52.0
166,43.0
167,41.0
168,15.0
169,21.0
170,35.0
171,38.0
172,57.0
173,53.0
174,39.0
175,31.0
176,36.0
177,48.0
178,35.0
179,44.0
180,39.0
181,39.0
182,43.0
183,46.0
184,51.0
185,30.0
186,49.0
187,44.0
188,39.0
189,38.0
190,7.0
191,48.0
192,50.0
193,26.0
194,41.0
195,35.0
196,31.0
197,45.0
198,39.0
199,51.0
200,61.0
201,46.0
202,45.0
203,54.0
204,20.0
205,61.0
206,76.0
207,55.0
208,44.0
209,18.0
210,28.0
211,60.0
212,26.0
213,59.0
214,60.0
215,51.0
216,60.0
217,16.0
218,47.0
219,57.0
220,38.0
221,23.0
222,58.0
223,9.0
224,36.0
225,20.0
226,30.0
227,67.0
228,46.0
229,66.0
230,65.0
231,55.0
232,68.0
233,22.0
234,10.0
235,55.0
236,15.0
237,48.0
238,71.0
239,68.0
240,49.0
241,69.0
242,68.0
243,73.0
244,65.0
245,30.0
246,23.0
247,34.0
248,67.0
249,43.0
250,13.0
251,72.0
252,66.0
253,52.0
254,29.0
255,34.0
256,55.0
257,57.0
258,28.0
259,37.0
260,52.0
261,66.0
262,48.0
263,52.0
264,55.0
265,53.0
266,51.0
267,46.0
268,25.0
269,26.0
270,5.0
271,32.0
272,72.0
273,50.0
274,10.0
275,71.0
276,19.0
277,40.0
278,65.0
279,53.0
280,50.0
281,29.0
282,10.0
283,51.0
284,65.0
285,36.0
286,46.0
287,28.0
288,42.0
289,19.0
290,1.0
291,19.0
292,65.0
293,54.0
294,56.0
