ID,0
0,75.0
1,76.0
2,79.0
3,32.0
4,37.0
5,79.0
6,82.0
7,81.0
8,71.0
9,84.0
10,72.0
11,78.0
12,70.0
13,76.0
14,4.0
15,74.0
16,53.0
17,5.0
18,56.0
19,68.0
20,73.0
21,72.0
22,77.0
23,45.0
24,74.0
25,79.0
26,76.0
27,37.0
28,13.0
29,70.0
30,20.0
31,22.0
32,83.0
33,73.0
34,73.0
35,35.0
36,84.0
37,69.0
38,77.0
39,73.0
40,55.0
41,75.0
42,72.0
43,73.0
44,10.0
45,73.0
46,77.0
47,77.0
48,60.0
49,66.0
50,35.0
51,22.0
52,80.0
53,78.0
54,71.0
55,77.0
56,76.0
57,70.0
58,50.0
59,83.0
60,74.0
61,70.0
62,81.0
63,12.0
64,82.0
65,37.0
66,77.0
67,78.0
68,78.0
69,40.0
70,36.0
71,14.0
72,16.0
73,2.0
74,73.0
75,78.0
76,78.0
77,74.0
78,52.0
79,37.0
80,58.0
81,49.0
82,80.0
83,74.0
84,42.0
85,76.0
86,15.0
87,57.0
88,74.0
89,10.0
90,10.0
91,67.0
92,75.0
93,83.0
94,84.0
95,30.0
96,79.0
97,78.0
98,49.0
99,78.0
100,56.0
101,84.0
102,95.0
103,94.0
104,86.0
105,8.0
106,93.0
107,92.0
108,61.0
109,79.0
110,93.0
111,26.0
112,65.0
113,77.0
114,18.0
115,67.0
116,91.0
117,93.0
118,79.0
119,91.0
120,89.0
121,89.0
122,83.0
123,80.0
124,69.0
125,87.0
126,80.0
127,89.0
128,90.0
129,95.0
130,74.0
131,81.0
132,67.0
133,56.0
134,87.0
135,70.0
136,57.0
137,93.0
138,78.0
139,95.0
140,88.0
141,73.0
142,77.0
143,61.0
144,74.0
145,84.0
146,95.0
147,92.0
148,95.0
149,96.0
150,74.0
151,79.0
152,57.0
153,18.0
154,53.0
155,86.0
156,90.0
157,80.0
158,92.0
159,94.0
160,61.0
161,94.0
162,95.0
163,91.0
164,85.0
165,94.0
166,93.0
167,84.0
168,68.0
169,59.0
170,81.0
171,90.0
172,74.0
173,18.0
174,54.0
175,77.0
176,87.0
177,90.0
178,71.0
179,90.0
180,94.0
181,94.0
182,47.0
183,85.0
184,85.0
185,94.0
186,81.0
187,81.0
188,80.0
189,83.0
190,81.0
191,86.0
192,94.0
193,76.0
194,69.0
195,68.0
196,79.0
197,93.0
198,94.0
199,82.0
200,95.0
201,95.0
202,90.0
203,94.0
204,91.0
205,96.0
206,93.0
207,91.0
208,92.0
209,94.0
210,93.0
211,94.0
212,77.0
213,94.0
214,94.0
215,90.0
216,93.0
217,84.0
218,26.0
219,94.0
220,94.0
221,92.0
